loan_amount,annual_income,employment_length_years,credit_history_years,debt_to_income,revolving_utilization,num_delinquencies,num_credit_lines,inquiries_last_6m,fico_score,open_credit_cards,public_records,loan_purpose,home_ownership,state,age,months_since_last_delinquency,annual_installment,loan_term_months,num_dependents,utilization_ratio,bankruptcies,mortgage_accounts,verification_status,default
12924,117687,6,16,0.019549081050474815,0.7209590381914733,0,12,9,528,7,4,car,RENT,CA,49,47,11362,36,1,0.2534215893723608,1,1,not_verified,1
39655,151644,24,21,0.5111834125149907,0.09367760237199374,1,5,3,497,8,0,business,OWN,IL,65,14,3532,36,4,0.7893178104766004,2,1,verified,0
11851,138220,36,29,0.5012014449454337,0.5487695405699469,0,19,2,731,11,0,education,MORTGAGE,IL,68,79,10856,36,0,0.41619951482494333,2,2,not_verified,0
8734,29493,6,12,0.36037767515156904,0.6440179050469036,0,16,2,313,14,0,wedding,RENT,CA,68,86,7962,36,0,0.6903121542850499,1,3,not_verified,1
43681,113963,20,16,0.28066856026902987,0.20393450154370796,0,5,9,365,4,2,home,MORTGAGE,TX,27,31,2439,36,2,0.13908995491716325,0,1,not_verified,0
49959,146257,39,28,0.43232972642030226,0.8745790697672606,1,6,7,439,14,3,medical,MORTGAGE,PA,22,46,11473,60,0,0.8319551222753239,1,2,not_verified,1
6293,131764,33,14,0.05490258829354377,0.06494010245727522,0,13,6,305,4,3,car,MORTGAGE,NY,46,117,1663,60,0,0.43188107617434546,0,1,not_verified,1
47613,196655,39,10,0.5867473949051286,0.944724384948036,0,11,5,731,7,3,home,MORTGAGE,GA,55,44,3082,60,3,0.03617977185482735,1,0,not_verified,0
14820,126488,36,17,0.5740099468936106,0.9531485906380925,0,11,6,693,3,1,education,MORTGAGE,MI,69,45,9413,60,0,0.7386971621981091,1,0,verified,0
3291,80496,7,19,0.08686404537146603,0.2244322414666069,2,15,4,693,12,2,education,OWN,IL,68,13,2067,60,3,0.6197504317819866,2,3,verified,1
48163,84370,1,9,0.5936409011117821,0.07749531882655947,1,11,7,420,12,4,education,OWN,PA,35,17,12019,36,0,0.8998247472562888,2,3,not_verified,1
13391,23724,20,14,0.28728627292475756,0.40089704088355305,0,14,7,541,10,1,education,RENT,GA,69,8,8960,36,1,0.13683829520938884,1,4,not_verified,0
36466,169512,19,27,0.29151002144093513,0.7281292166308255,1,10,6,510,13,4,wedding,MORTGAGE,CA,49,15,4330,60,4,0.9741220414400366,2,1,not_verified,0
45334,186099,12,6,0.25829222317287237,0.33210810431484294,1,6,7,401,5,1,car,MORTGAGE,MI,21,17,562,36,2,0.6357919677381348,1,0,not_verified,1
42970,37699,11,24,0.4787656414579268,0.16858399277678782,0,21,1,347,12,1,car,RENT,FL,56,12,1091,36,4,0.8520156107921643,2,1,not_verified,1
47823,40697,2,16,0.37292458258304145,0.8573820610430418,1,24,7,369,1,3,car,MORTGAGE,GA,64,34,3224,36,0,0.13147921323812295,1,4,verified,0
31796,71574,2,18,0.31631204227750515,0.5536453987235247,1,12,0,848,12,0,medical,RENT,TX,26,4,10710,36,1,0.7432273255034013,1,1,not_verified,0
34809,67245,1,1,0.0679715837006794,0.35220191563381076,2,9,5,529,0,2,business,MORTGAGE,OH,50,45,12240,60,0,0.6152499684539713,2,1,not_verified,1
18591,73488,13,5,0.321198247231873,0.7439823222312046,1,22,1,568,6,2,car,MORTGAGE,NY,54,67,8423,36,2,0.8375603590408117,0,1,not_verified,0
43640,72554,2,22,0.0813283149046131,0.7072316726444413,1,12,0,711,4,3,education,RENT,NC,24,111,6086,36,2,0.7127259462011517,0,4,not_verified,0
37389,67925,27,28,0.4697151233826844,0.5672298803866098,0,20,5,617,3,1,medical,OWN,TX,52,49,1142,60,0,0.5080083461998084,2,4,verified,1
4352,83399,7,11,0.24957599191593868,0.6619704661397192,1,19,7,560,14,0,education,MORTGAGE,IL,59,5,3291,60,1,0.37116708619502725,1,4,not_verified,0
19062,99353,29,8,0.37018986641096097,0.13565963017816285,2,19,8,847,10,0,car,MORTGAGE,GA,56,115,9409,60,0,0.891138147268632,0,3,not_verified,0
29172,175644,10,26,0.3129302286127666,0.08712097143666775,0,10,3,408,7,3,wedding,RENT,GA,20,61,6345,60,3,0.3645820186298059,0,2,not_verified,1
11937,137139,14,2,0.20193971434108787,0.8815066908934219,0,21,0,840,5,1,wedding,OWN,OH,43,49,1554,36,0,0.8197233501183914,1,1,not_verified,0
29121,66075,16,13,0.5590896355958926,0.955426061990037,0,11,8,524,6,2,business,OWN,TX,46,62,9324,36,1,0.6104783940743901,0,4,not_verified,0
15602,157388,9,26,0.16721647046974766,0.8256118650377295,0,9,4,637,9,3,wedding,MORTGAGE,MI,26,75,7040,36,3,0.6498067020717083,1,3,verified,0
42740,82020,38,16,0.5184751041507977,0.49900290092306965,0,24,3,628,7,4,wedding,MORTGAGE,NY,60,24,6146,60,3,0.1640320853024727,2,0,verified,0
24136,33309,29,9,0.4697744844374622,0.3948900224457714,0,11,5,573,2,1,car,RENT,TX,50,10,5089,60,4,0.17854675791109687,0,0,verified,0
1945,188911,15,14,0.2805609924755317,0.7159234835609686,2,19,3,842,1,4,home,OWN,FL,58,100,6886,60,3,0.9395438100402069,1,4,verified,1
20812,16331,17,20,0.019239875261066575,0.4955859830228788,1,10,4,755,12,2,education,RENT,NC,53,44,10868,60,3,0.09828592690802895,0,4,verified,0
8973,30895,29,17,0.19282769942390401,0.1806565566617051,2,11,0,521,14,4,medical,OWN,CA,62,44,2706,36,0,0.30900417584279205,0,1,verified,1
24552,136021,0,17,0.29388280921198184,0.4963124175012408,0,5,5,356,12,4,car,OWN,CA,37,52,5242,60,0,0.24333524982642185,1,0,verified,1
15118,46957,38,5,0.1835239885243235,0.41415656915086496,1,19,6,476,7,2,car,RENT,NY,65,74,3888,36,0,0.1013163075507374,1,2,not_verified,0
12290,88111,39,29,0.17308802232104106,0.055842529205921254,2,7,6,634,3,4,home,OWN,OH,46,85,5027,36,2,0.5342566881684557,1,3,verified,0
26123,147715,0,19,0.4785699659133992,0.5766659497305077,0,21,1,662,3,3,wedding,OWN,NY,69,67,11705,60,0,0.5796378882031554,2,0,verified,0
17383,185699,35,23,0.17086880582923789,0.6254814581264605,0,20,1,605,3,3,business,RENT,OH,21,116,12504,60,0,0.30359517841457995,1,4,verified,0
11366,77739,34,26,0.2768336491636548,0.5477713997211693,0,3,2,329,9,4,education,RENT,FL,50,59,12498,36,4,0.8871484731189919,1,1,not_verified,0
2797,102017,24,27,0.2954427183413223,0.9751751706047977,0,7,0,652,13,3,wedding,MORTGAGE,MI,35,5,12932,60,2,0.3863822003153027,2,1,verified,0
27456,175801,18,29,0.5815192817622326,0.5513287622501963,1,17,0,356,10,3,medical,OWN,GA,54,98,11656,36,3,0.977077880926142,0,1,verified,1
45016,102822,32,11,0.12458495979193197,0.5751190298773289,0,24,2,307,0,2,wedding,MORTGAGE,MI,28,37,4328,60,2,0.4903855001375417,2,3,verified,1
22427,144842,5,12,0.05757028092240171,0.20486171506194129,0,5,3,454,14,0,business,OWN,IL,23,46,1827,36,3,0.18720200305141765,1,2,verified,0
3257,41868,37,25,0.5170083560440464,0.6520045456819755,0,9,2,584,14,1,wedding,MORTGAGE,NC,68,29,2554,36,3,0.2944722467564995,0,2,verified,1
3197,51478,24,29,0.08740562954886572,0.4348531844496889,1,23,6,388,6,3,education,RENT,GA,40,57,11950,36,4,0.9068549240937165,2,4,not_verified,0
9222,61388,29,18,0.31230966467704785,0.8343943716446911,1,14,3,687,6,3,wedding,MORTGAGE,FL,57,80,10664,60,2,0.5743461538823276,1,2,not_verified,0
26187,172325,26,29,0.3285418744985161,0.20662364552866197,2,10,7,680,2,3,home,RENT,FL,22,17,524,36,0,0.44581015682953173,1,1,verified,0
15152,129080,17,7,0.16331761383768303,0.29550626317865725,0,22,3,455,6,0,business,OWN,OH,24,74,4765,36,0,0.9820518780480171,0,0,not_verified,0
21781,21193,10,21,0.23919813150636549,0.23952901598810583,1,6,8,571,1,1,home,OWN,IL,66,105,7312,60,0,0.3654659213008715,2,3,not_verified,0
36680,121734,24,8,0.18248846037215535,0.7553596588932856,0,15,2,745,3,4,wedding,MORTGAGE,MI,36,111,552,36,0,0.2095751094376066,0,3,not_verified,0
12004,120706,21,9,0.3433577003861228,0.348930205095935,3,20,7,752,8,1,education,RENT,IL,50,10,8227,36,1,0.30793335787025045,1,1,verified,1
42642,15318,28,10,0.535476408383558,0.07410079691812665,0,23,2,307,6,0,home,OWN,NC,35,8,6966,60,3,0.008788963034948027,2,3,not_verified,1
26515,89289,24,27,0.1314231166056325,0.3675361892171368,2,1,7,358,9,4,education,OWN,FL,23,20,3248,60,0,0.8674442123540895,0,4,verified,1
16416,100333,22,22,0.2936685590106709,0.5902503931126349,0,24,9,345,1,1,medical,OWN,NC,67,87,5461,60,2,0.3032923479929376,2,1,verified,1
7152,37769,9,26,0.03712436584242721,0.5308053836581946,2,17,6,482,4,2,business,RENT,PA,50,94,6221,60,3,0.07096252127394076,0,4,not_verified,1
8172,61555,30,3,0.5566819402884583,0.6406289987047764,1,2,5,675,1,3,medical,RENT,OH,21,45,657,60,2,0.8862668306675127,2,1,not_verified,0
4185,59998,38,19,0.5177061708536558,0.5338914876125189,0,9,6,330,11,2,medical,MORTGAGE,GA,49,44,9581,36,2,0.760238121871,2,0,verified,0
26352,165115,23,5,0.5280335433273747,0.6887173870699471,0,15,6,667,9,4,business,RENT,PA,59,64,2213,60,0,0.5981954544540343,1,4,verified,0
31743,161430,24,29,0.3683730601394954,0.11410289523679484,1,16,3,829,4,4,home,OWN,IL,51,98,10803,60,1,0.11354181291202436,0,3,not_verified,1
32212,180347,5,15,0.14092645663442546,0.7507774878880433,1,14,9,619,12,0,business,OWN,PA,31,15,13238,36,3,0.0587575241871916,1,1,verified,1
27618,54857,25,22,0.5043819673288998,0.37532801578362984,0,18,9,739,12,4,business,MORTGAGE,FL,36,108,10526,36,1,0.9583160881034988,0,1,verified,0
10161,148092,22,15,0.45192523698158366,0.38050010000867296,1,3,2,652,9,3,wedding,RENT,FL,69,101,13889,36,4,0.42519739469204176,1,1,not_verified,1
49533,79738,17,13,0.299054973553798,0.49349444717015745,0,19,8,710,3,4,home,MORTGAGE,CA,69,116,10101,36,0,0.060995609251199734,2,1,not_verified,0
18467,174903,32,8,0.30142102060161563,0.8381062149121763,0,5,0,363,13,4,medical,MORTGAGE,IL,57,73,1994,60,3,0.6364362616126319,0,0,verified,0
22589,153450,10,9,0.4632373664029222,0.03914998685729609,1,12,5,545,13,2,business,MORTGAGE,GA,50,33,14381,36,2,0.042604562110700406,0,4,verified,1
38630,137580,3,22,0.5262576306510088,0.06833144165507599,0,9,6,421,14,4,wedding,OWN,FL,55,69,13517,36,2,0.12771452665218375,2,4,verified,0
4070,65756,29,15,0.04938787864596633,0.19280774136133294,0,20,8,352,2,0,home,RENT,MI,58,80,12892,60,1,0.17607076755242035,2,3,verified,1
45708,24876,27,21,0.2906837709793869,0.035058194004059406,0,20,8,805,9,1,medical,MORTGAGE,NY,60,39,7056,36,0,0.884725578267913,2,3,not_verified,0
9563,90007,2,3,0.3192762623898769,0.7788283702699195,1,19,7,653,12,2,medical,RENT,PA,36,108,12764,60,2,0.1333660601695129,2,4,verified,0
26254,27343,19,14,0.08019761444818065,0.8168462492991302,2,22,5,806,1,0,medical,RENT,MI,30,16,12920,60,3,0.5352803478580688,2,2,not_verified,1
48699,67051,27,13,0.4696856412897424,0.9683640293456256,0,4,1,349,12,1,wedding,RENT,GA,50,29,802,60,1,0.20114897650506502,0,3,verified,0
17585,114172,36,2,0.4777050033142673,0.8428443949379789,0,2,9,500,11,4,education,MORTGAGE,PA,22,63,4999,36,2,0.47328812317981317,1,4,not_verified,0
31297,78418,9,12,0.2863109195381303,0.20458670041738602,1,7,9,339,14,3,home,RENT,IL,33,77,8901,36,0,0.2539826190903598,0,3,verified,0
15772,18013,19,18,0.5560219169956786,0.9302708622163991,0,1,7,356,5,4,medical,MORTGAGE,MI,36,10,5382,60,3,0.9303214929834935,2,0,not_verified,1
15455,34694,35,16,0.2632549544654232,0.6753726106393517,0,17,6,475,4,2,car,OWN,FL,38,3,13352,36,4,0.8605442415293976,2,0,verified,0
7299,189295,12,9,0.2517491775490963,0.28350758629345674,0,13,3,411,3,0,car,OWN,OH,66,52,11839,60,4,0.2750598949037967,0,2,verified,0
11188,64297,17,7,0.0453014110858534,0.8196226408183352,0,19,1,440,13,2,education,RENT,CA,28,102,10189,36,0,0.8251083189506367,0,3,not_verified,0
46454,197198,23,1,0.41289589429123463,0.5403235807061446,2,1,2,737,12,2,education,MORTGAGE,IL,44,77,571,60,2,0.784034835204341,2,2,not_verified,1
47779,86163,29,5,0.3401246663838887,0.3892029896401298,0,1,7,644,3,3,home,OWN,IL,58,79,1735,36,4,0.8158698625411408,1,1,not_verified,0
25763,49588,15,17,0.15639708481606104,0.9855279040357402,0,20,6,595,4,0,business,MORTGAGE,CA,34,112,11115,36,3,0.9459355383438445,2,0,verified,0
33517,103187,10,11,0.5477253011983766,0.9281317211835336,0,16,3,379,9,4,education,MORTGAGE,MI,26,71,11330,36,3,0.3943619675136746,2,3,verified,1
22555,145315,38,11,0.02250395349676041,0.3516037228583785,1,20,9,468,6,4,education,RENT,GA,53,100,12498,60,1,0.8248356938038075,0,0,verified,1
30323,122100,27,22,0.08689471706202961,0.9658075864412442,0,16,7,487,1,1,medical,MORTGAGE,FL,67,82,13584,60,2,0.8114362067183195,1,1,verified,0
18938,103252,1,2,0.22654861224637746,0.8769234006842915,0,13,9,510,6,4,education,RENT,PA,65,13,2461,60,4,0.38969740156314514,0,1,verified,0
22983,164003,14,8,0.26647199546747413,0.7977621085046551,1,5,3,325,1,4,car,MORTGAGE,MI,56,108,3108,60,1,0.2455661978431487,0,2,not_verified,0
13874,153045,32,14,0.33158026479393204,0.6128039177708473,1,9,1,769,9,2,medical,MORTGAGE,FL,21,21,12333,36,2,0.45861533684165634,2,2,not_verified,0
25805,50540,26,14,0.2032548733490304,0.8100209127285855,1,2,1,797,9,2,business,RENT,NY,43,112,8259,60,3,0.5035731049817825,0,0,not_verified,0
47209,197211,21,11,0.5594541208222606,0.2568054443411345,0,23,6,497,0,4,education,RENT,NY,69,85,7714,60,1,0.8857893715089438,0,0,not_verified,0
33822,43219,29,4,0.2858451697517738,0.5225885872440892,2,17,6,499,0,3,medical,RENT,TX,18,44,2585,60,4,0.49891194216705215,0,0,not_verified,1
21750,57779,19,16,0.4243211169720733,0.8388028159217128,0,1,8,475,6,0,education,OWN,GA,50,35,12122,36,1,0.36885646225308955,2,0,not_verified,0
37799,87511,23,7,0.2076481134288251,0.5666013184280231,0,5,2,413,11,1,medical,OWN,CA,30,94,5111,60,0,0.3474149098206438,0,1,verified,0
43083,58614,0,1,0.4835299095767094,0.18570443196885345,1,3,5,546,9,1,medical,MORTGAGE,TX,26,70,12498,36,2,0.8518086596348873,2,4,verified,0
28946,137862,37,25,0.41687525396876124,0.6108278683817163,0,14,1,683,12,3,business,OWN,NC,50,116,5968,36,0,0.628839912614402,2,4,verified,1
2552,58079,38,6,0.5047568657142943,0.9024540753941561,0,13,0,705,13,2,home,RENT,IL,47,46,5246,60,4,0.9740988264087775,1,3,not_verified,0
31049,142597,23,20,0.1282767724956533,0.8561018953156452,1,1,3,414,13,0,education,OWN,NC,50,118,1540,60,4,0.41955340943004205,2,0,not_verified,1
8795,56905,0,8,0.5663993796267435,0.6436935921219427,1,22,5,449,7,4,home,RENT,OH,28,9,7636,60,0,0.1977942251655992,1,4,verified,1
6271,122801,14,23,0.551267965149321,0.46911764190147,0,17,5,563,9,1,car,OWN,MI,36,26,2310,60,0,0.8088823855124055,0,4,not_verified,1
15665,77887,15,7,0.26944793948848195,0.6935021880313883,0,16,1,579,10,3,medical,OWN,NY,25,29,3430,36,0,0.2549403188720035,1,0,not_verified,1
1115,119886,4,18,0.07838312721552344,0.9197020232966302,0,7,1,733,1,2,business,RENT,CA,33,84,3735,36,2,0.3074323083178475,0,4,verified,0
37381,108807,4,19,0.27385911518208583,0.8186163035905714,0,1,9,407,8,4,education,MORTGAGE,NC,46,119,7897,60,1,0.28380189005184553,2,4,not_verified,1
29994,170806,21,3,0.25469691806280814,0.9066774994620103,1,13,3,461,2,4,wedding,RENT,CA,45,10,11953,36,4,0.8727972474029615,2,4,not_verified,0
28186,59754,10,25,0.5023638803502427,0.4196325517955686,2,4,7,469,5,1,home,RENT,CA,49,72,13425,60,0,0.8268227122004892,2,0,not_verified,1
31267,102933,32,10,0.013103397536243613,0.05070120656070065,1,10,0,349,12,1,business,OWN,MI,49,16,1339,36,4,0.9443417564286443,1,2,verified,1
40140,104604,14,15,0.04934289744686417,0.5972510467083874,0,7,7,527,12,1,education,MORTGAGE,MI,39,101,7679,36,3,0.365615420828753,1,2,not_verified,0
49898,162084,18,29,0.3865760760200546,0.564915063780249,0,15,1,315,7,4,education,RENT,FL,42,33,13072,36,3,0.42797021754019937,2,2,not_verified,0
25935,103977,39,13,0.023005051279339703,0.9046171085216655,1,3,7,511,14,3,wedding,OWN,NY,69,48,3890,60,3,0.5413542041692184,2,0,not_verified,0
32748,158697,26,11,0.4165424352620042,0.5404527846778062,0,22,3,632,2,4,medical,RENT,PA,61,107,696,36,1,0.18311314490774178,0,0,not_verified,0
25603,88521,18,9,0.22573677979166562,0.08614619632718212,1,17,0,445,0,2,business,MORTGAGE,GA,63,78,8825,60,1,0.014209852328827433,1,1,not_verified,0
4837,63767,7,19,0.5895440380576836,0.6622213663658361,0,7,0,380,8,0,business,RENT,FL,62,110,7489,36,2,0.09532406586747166,2,3,not_verified,0
37301,61163,26,27,0.27127048059720976,0.19456313145897985,0,20,2,376,11,3,business,MORTGAGE,MI,58,25,608,36,4,0.9956368880154575,0,0,not_verified,0
10610,168331,26,2,0.45905270888141403,0.5053407399199558,1,23,8,740,12,4,wedding,RENT,MI,18,37,5427,60,1,0.3484484548385365,0,3,verified,0
29615,120584,36,4,0.37495905878702074,0.10217014473280395,0,23,3,301,9,3,car,MORTGAGE,MI,36,88,2919,36,1,0.18772677428928786,1,0,not_verified,1
12108,99950,10,19,0.2959175778704905,0.4459772876489747,1,22,7,832,5,3,car,OWN,TX,26,35,3640,60,3,0.6793368568239208,0,0,verified,0
39599,163131,10,18,0.29312744189728207,0.037981698816476506,2,20,4,633,4,1,medical,OWN,OH,68,103,9557,36,2,0.7609835831807411,2,3,not_verified,1
23347,173823,0,1,0.5703006073961402,0.6178262452101894,1,22,2,594,0,3,medical,OWN,FL,42,19,13941,60,0,0.6539682506647331,2,3,not_verified,1
35062,155467,3,29,0.5898803859471813,0.798038337085979,0,10,9,443,3,1,wedding,RENT,MI,49,60,1479,60,4,0.041132158430079446,0,4,verified,1
49431,116664,0,19,0.5430604308248362,0.09124630860473038,1,16,0,481,0,4,home,RENT,NC,54,71,12283,36,1,0.4024002434975533,1,3,verified,0
8550,32855,35,16,0.2331031314693957,0.6750250499466804,2,19,9,702,9,4,car,MORTGAGE,TX,28,81,14626,60,3,0.6396141503402881,2,3,verified,1
29205,167807,6,12,0.07627282947401455,0.6333980763611144,0,20,6,322,5,4,car,OWN,PA,63,12,7110,36,0,0.3437220841759353,2,2,not_verified,1
19459,174071,33,8,0.1762477857325688,0.38015333932666107,0,24,1,640,8,3,home,RENT,CA,66,10,5748,60,3,0.1286440374183372,2,2,verified,0
47598,97589,37,6,0.27177463012844594,0.6189025363763185,1,16,4,485,5,3,wedding,MORTGAGE,NY,37,35,959,36,4,0.4959938044719553,2,3,not_verified,1
46799,86263,8,11,0.33402208030712033,0.9235096695782284,0,19,1,380,0,4,business,OWN,TX,43,28,2031,60,1,0.5508426237602091,0,3,not_verified,1
24750,130942,6,19,0.22115759951553696,0.5378632895966122,3,20,9,547,8,2,car,RENT,FL,59,102,10847,60,0,0.4715715479391803,2,4,verified,1
45637,17008,38,26,0.4654667688420095,0.2731258315981655,1,2,7,742,7,4,home,RENT,TX,23,25,9520,36,3,0.8887776070747629,2,2,verified,0
28729,79277,18,6,0.2831545135024802,0.5281812567518278,0,15,3,422,11,0,education,OWN,NC,62,92,11356,36,3,0.19565165432578913,2,2,verified,0
39585,131999,38,25,0.5119175429497514,0.2547297481787594,0,8,5,711,8,3,wedding,MORTGAGE,NY,26,111,1789,36,4,0.48593305018233135,1,2,not_verified,1
19162,171097,15,17,0.26896211326242586,0.8959194586876204,1,22,7,689,2,0,education,MORTGAGE,MI,22,20,943,60,4,0.25101882359166316,2,1,verified,0
46635,56508,17,12,0.3539055011252262,0.6812087028514557,1,8,7,845,4,4,wedding,RENT,GA,31,37,577,36,4,0.7253097633579839,2,2,not_verified,0
45854,82170,6,20,0.33960612867562284,0.34194906597976504,1,2,3,530,14,1,medical,RENT,PA,45,111,13741,36,4,0.2205177412295266,1,4,verified,0
11690,88444,24,8,0.06962981170202528,0.7094523826777637,0,22,7,368,5,4,home,OWN,NC,31,86,9138,36,2,0.14066933807394832,2,4,not_verified,1
30104,96084,30,28,0.2942582413922788,0.33820669114434365,0,8,9,671,7,3,medical,RENT,OH,60,7,5903,36,4,0.6664741805845049,2,0,verified,1
17757,189144,22,6,0.23981922381958073,0.05216535185359772,1,1,5,302,12,2,business,RENT,NC,29,80,7612,36,1,0.942939288767186,2,1,verified,1
15770,139518,22,28,0.31473373834404583,0.8730817558162929,0,22,2,721,2,2,car,MORTGAGE,GA,23,44,13988,36,0,0.40369297195048526,1,0,not_verified,0
48097,52487,32,29,0.15493411603926888,0.13942459296404242,0,4,4,705,1,3,medical,MORTGAGE,PA,28,90,11502,60,4,0.6483397144247953,2,2,verified,0
11457,150520,33,16,0.3657670779900828,0.5558153078299543,0,16,2,475,2,2,medical,MORTGAGE,MI,24,115,8599,60,0,0.7537842357970336,2,1,verified,1
43802,128584,8,20,0.3912373617250734,0.19900498775388598,1,3,8,310,9,0,wedding,OWN,FL,40,92,12140,60,4,0.27481336533352974,2,0,verified,1
18957,177371,18,23,0.2344474647384716,0.4135628809191063,0,11,3,672,3,4,education,RENT,NY,34,17,11564,36,2,0.10651933709889583,2,1,verified,0
30619,141265,32,2,0.3941658206264764,0.8330275826204587,0,9,6,608,6,4,medical,OWN,CA,20,10,8462,36,2,0.08233654480551189,1,3,not_verified,0
21828,153736,31,1,0.2217587703859543,0.01777794577154268,1,20,7,320,6,1,car,OWN,FL,61,34,2464,36,4,0.2327273738459753,2,1,verified,1
18171,45569,11,9,0.31196992461939094,0.9642717702405899,0,4,4,364,1,3,wedding,MORTGAGE,GA,67,38,3439,36,1,0.5973513148207842,1,3,verified,0
35313,99720,13,26,0.4586787716876705,0.20943614006093447,0,23,7,823,2,4,business,RENT,OH,26,3,8290,36,4,0.12871858213942777,1,0,verified,1
47127,138189,12,17,0.11890405463282211,0.9374239739536657,0,9,7,848,10,2,medical,RENT,IL,65,26,5664,60,1,0.2305047796202223,0,4,verified,0
14146,137415,9,17,0.5984973405700307,0.8049127847221812,0,3,6,760,10,3,car,MORTGAGE,TX,49,103,10977,36,0,0.14374503319505372,1,0,not_verified,0
47266,94285,32,13,0.14801433211712442,0.23995891412822423,0,8,9,730,7,1,business,RENT,NY,26,114,14713,60,3,0.9632916289347705,1,2,verified,0
46939,104448,27,5,0.44404685619433054,0.1451907608865921,0,3,4,425,0,3,business,OWN,GA,25,6,8582,36,0,0.42287513809672794,0,2,verified,1
15202,138035,20,16,0.48851434521980025,0.4755374672036977,2,4,4,508,6,2,home,OWN,OH,27,11,2652,36,2,0.4805154425961454,2,1,verified,1
38142,20057,20,14,0.37153620457789976,0.24685962757040858,0,18,5,497,7,0,wedding,OWN,NC,23,7,9081,36,2,0.8237997400504766,2,4,not_verified,1
22831,84997,28,20,0.18521639114864322,0.45258383673561586,1,21,7,672,6,0,education,RENT,MI,53,59,8861,36,2,0.5083029405515684,2,3,verified,0
10849,116456,31,28,0.10430910775238715,0.77896678384134,0,22,7,552,8,0,education,RENT,NY,19,111,5297,60,0,0.9773589307820031,2,1,verified,0
21439,71959,14,16,0.10264642830400071,0.1813546144226158,1,18,5,758,10,4,medical,RENT,TX,69,96,1579,36,2,0.15508663173780923,1,3,not_verified,0
17990,170294,21,19,0.1793598949523768,0.6525211808488662,0,23,9,461,3,2,home,MORTGAGE,NY,56,52,11374,60,0,0.37878646994466725,2,3,not_verified,0
